#Variables:
#tasmax_CCSM4_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3145, Longitude:-79.8181) "
#Original Data File(s):
#macav2livneh_tasmax_CCSM4_r6i1p1_historical_1950_2005_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_CCSM4_historical(K)"
1976-07-30,304.582062
1976-07-31,306.113861
1976-08-01,306.390533
1976-08-02,304.480469
1976-08-03,302.025726
1976-08-04,305.576477
1976-08-05,303.930267
1976-08-06,301.129669
1976-08-07,302.993896
1976-08-08,301.062469
1976-08-09,303.080780
1976-08-10,304.787445
1976-08-11,299.304413
1976-08-12,299.393158
1976-08-13,298.832031
1976-08-14,298.453766
1976-08-15,299.707672
1976-08-16,303.669220
1976-08-17,301.953796
1976-08-18,297.717682
1976-08-19,300.386414
1976-08-20,304.759186
1976-08-21,300.257324
1976-08-22,298.219543
1976-08-23,297.599030
1976-08-24,299.454559
1976-08-25,300.792328
1976-08-26,299.610748
1976-08-27,304.050446
1976-08-28,303.055481
1976-08-29,297.327667
1976-08-30,297.130096
1976-08-31,299.763062
1976-09-01,301.061096
1976-09-02,302.211578
1976-09-03,302.515961
1976-09-04,306.157379
1976-09-05,303.364349
1976-09-06,300.869568
1976-09-07,302.972046
1976-09-08,301.526184
1976-09-09,300.311035
1976-09-10,298.837433
1976-09-11,301.466217
1976-09-12,300.761169
1976-09-13,301.982727
1976-09-14,294.788879
1976-09-15,293.668488
1976-09-16,292.851471
1976-09-17,289.256287
1976-09-18,297.801910
1976-09-19,294.332703
1976-09-20,299.001953
1976-09-21,301.470032
1976-09-22,299.819000
1976-09-23,301.318695
1976-09-24,299.654358
1976-09-25,301.772858
1976-09-26,302.656677
1976-09-27,301.870850
1976-09-28,299.561890
1976-09-29,293.571747
1976-09-30,297.658875
1976-10-01,298.117828
1976-10-02,300.030396
1976-10-03,292.837036
1976-10-04,289.238770
1976-10-05,292.571442
1976-10-06,296.817322
1976-10-07,294.560760
1976-10-08,297.548248
1976-10-09,299.204254
1976-10-10,298.031006
1976-10-11,299.707855
1976-10-12,301.417664
1976-10-13,294.352753
1976-10-14,295.864685
1976-10-15,295.857117
1976-10-16,298.023804
1976-10-17,297.435211
1976-10-18,296.042816
1976-10-19,291.050903
1976-10-20,292.872620
1976-10-21,281.280853
1976-10-22,285.431061
1976-10-23,288.245392
1976-10-24,290.553314
1976-10-25,293.796021
1976-10-26,292.148102
1976-10-27,288.318176
1976-10-28,286.076508
1976-10-29,291.739807
1976-10-30,294.345093
1976-10-31,287.246216
1976-11-01,295.282166
1976-11-02,288.011932
1976-11-03,282.202484
1976-11-04,283.919983
1976-11-05,291.468628
1976-11-06,294.048462
1976-11-07,295.299500
1976-11-08,288.875610
1976-11-09,290.900848
1976-11-10,288.126038
1976-11-11,288.312134
1976-11-12,292.076111
1976-11-13,287.106354
1976-11-14,292.301208
1976-11-15,295.257141
1976-11-16,288.780579
1976-11-17,291.516205
1976-11-18,292.485840
1976-11-19,294.977478
1976-11-20,292.697601
1976-11-21,286.461853
1976-11-22,290.200317
1976-11-23,288.411774
1976-11-24,276.291565
1976-11-25,271.479034
1976-11-26,276.273102
1976-11-27,278.763885
1976-11-28,282.636017
1976-11-29,283.934540
1976-11-30,286.017548
1976-12-01,290.517700
1976-12-02,292.718903
1976-12-03,290.667664
1976-12-04,280.532043
1976-12-05,280.202850
1976-12-06,287.265991
1976-12-07,289.744324
1976-12-08,285.857086
1976-12-09,281.681976
1976-12-10,280.843231
1976-12-11,277.659515
1976-12-12,282.398743
1976-12-13,284.299286
1976-12-14,283.718079
1976-12-15,273.972198
1976-12-16,282.523743
1976-12-17,274.561157
1976-12-18,274.106659
1976-12-19,277.255768
1976-12-20,276.722595
1976-12-21,274.934631
1976-12-22,268.067261
1976-12-23,272.941681
1976-12-24,267.411041
1976-12-25,272.576965
1976-12-26,273.913330
1976-12-27,272.303741
1976-12-28,275.677704
1976-12-29,281.626740
1976-12-30,284.874969
1976-12-31,281.687103
1977-01-01,279.943878
1977-01-02,283.268768
1977-01-03,280.791779
1977-01-04,280.187988
1977-01-05,282.842255
1977-01-06,273.213623
1977-01-07,273.752167
1977-01-08,272.782867
1977-01-09,270.831207
1977-01-10,278.579071
1977-01-11,278.696259
1977-01-12,278.269806
1977-01-13,279.546661
1977-01-14,279.954376
1977-01-15,284.398712
1977-01-16,286.735413
1977-01-17,283.889343
1977-01-18,282.635040
1977-01-19,285.606842
1977-01-20,292.737183
1977-01-21,285.892029
1977-01-22,290.105377
1977-01-23,284.865631
1977-01-24,287.466827
1977-01-25,281.059387
1977-01-26,281.941803
1977-01-27,277.053986
1977-01-28,277.393402
1977-01-29,271.708252
1977-01-30,273.540344
1977-01-31,274.697083
1977-02-01,277.876404
1977-02-02,280.264313
1977-02-03,286.839111
1977-02-04,293.907928
1977-02-05,285.621826
1977-02-06,280.159454
1977-02-07,283.499725
1977-02-08,280.074829
1977-02-09,287.331909
1977-02-10,287.873474
1977-02-11,277.228424
1977-02-12,276.186584
1977-02-13,278.380402
1977-02-14,282.915344
1977-02-15,288.815948
1977-02-16,291.028778
1977-02-17,290.195587
1977-02-18,290.759888
1977-02-19,289.836090
1977-02-20,289.670227
1977-02-21,288.791840
1977-02-22,288.315063
1977-02-23,282.655151
1977-02-24,286.376892
1977-02-25,281.262665
1977-02-26,274.968140
1977-02-27,282.976013
1977-02-28,289.032074
1977-03-01,292.071869
1977-03-02,294.829834
1977-03-03,291.137177
1977-03-04,283.587189
1977-03-05,284.714874
1977-03-06,285.870361
1977-03-07,288.904358
1977-03-08,281.911743
1977-03-09,275.785095
1977-03-10,277.087097
1977-03-11,282.681244
1977-03-12,286.986237
1977-03-13,293.065338
1977-03-14,289.429626
1977-03-15,282.306824
1977-03-16,291.817230
1977-03-17,295.522919
1977-03-18,299.343384
1977-03-19,300.998352
1977-03-20,300.945099
1977-03-21,299.602783
1977-03-22,296.452698
1977-03-23,292.111786
1977-03-24,294.124664
1977-03-25,297.263885
1977-03-26,297.945770
1977-03-27,288.224640
1977-03-28,292.194763
1977-03-29,291.822479
1977-03-30,296.141235
1977-03-31,300.463318
1977-04-01,300.114716
1977-04-02,301.698578
1977-04-03,297.800079
1977-04-04,290.500336
1977-04-05,285.517365
1977-04-06,288.292145
1977-04-07,292.659485
1977-04-08,297.071289
1977-04-09,301.283264
1977-04-10,300.087677
1977-04-11,295.646942
1977-04-12,295.898346
1977-04-13,299.376556
1977-04-14,297.099426
1977-04-15,292.449890
1977-04-16,287.043884
1977-04-17,282.315552
1977-04-18,284.112457
1977-04-19,294.152405
1977-04-20,296.269165
1977-04-21,298.639893
1977-04-22,293.417725
1977-04-23,294.257996
1977-04-24,291.479248
1977-04-25,297.694611
1977-04-26,291.731262
1977-04-27,297.390717
1977-04-28,294.589966
1977-04-29,300.542389
1977-04-30,301.310120
1977-05-01,292.550781
1977-05-02,296.873077
1977-05-03,290.659576
1977-05-04,295.000793
1977-05-05,296.162933
1977-05-06,291.417358
1977-05-07,296.343323
1977-05-08,294.870575
1977-05-09,301.659119
1977-05-10,303.938629
1977-05-11,303.252594
1977-05-12,298.072876
1977-05-13,293.507538
1977-05-14,299.197388
1977-05-15,300.844299
1977-05-16,300.776917
1977-05-17,298.996674
1977-05-18,298.055908
1977-05-19,300.142853
1977-05-20,297.528473
1977-05-21,302.657349
1977-05-22,303.735260
1977-05-23,302.743408
1977-05-24,302.951904
1977-05-25,305.742584
1977-05-26,303.361450
1977-05-27,298.110748
1977-05-28,302.717133
1977-05-29,302.726776
1977-05-30,296.745941
1977-05-31,298.336578
1977-06-01,299.183441
1977-06-02,300.431183
1977-06-03,303.015869
1977-06-04,304.160797
1977-06-05,299.786865
1977-06-06,301.291412
1977-06-07,303.122650
1977-06-08,299.579895
1977-06-09,298.197357
1977-06-10,302.928558
1977-06-11,303.083801
1977-06-12,304.647705
1977-06-13,305.055389
1977-06-14,305.515778
1977-06-15,305.460815
1977-06-16,305.122253
1977-06-17,301.535248
1977-06-18,299.180786
1977-06-19,299.161987
1977-06-20,299.329285
1977-06-21,303.000183
1977-06-22,301.366241
1977-06-23,301.384979
1977-06-24,306.286682
1977-06-25,306.868561
1977-06-26,310.410461
1977-06-27,306.982635
1977-06-28,302.029968
1977-06-29,301.131744
1977-06-30,304.979309
1977-07-01,307.002075
1977-07-02,306.772278
1977-07-03,304.850098
1977-07-04,307.361725
1977-07-05,304.196991
1977-07-06,297.548462
1977-07-07,301.399597
1977-07-08,300.197327
1977-07-09,301.200195
1977-07-10,302.662750
1977-07-11,300.767273
1977-07-12,301.026611
1977-07-13,306.332458
1977-07-14,305.330688
1977-07-15,307.619904
1977-07-16,300.865234
1977-07-17,304.362762
1977-07-18,308.780579
1977-07-19,310.491791
1977-07-20,309.847168
1977-07-21,308.374634
1977-07-22,305.720245
1977-07-23,307.348053
1977-07-24,307.596741
1977-07-25,302.173096
1977-07-26,302.607513
1977-07-27,302.671906
1977-07-28,308.419342
1977-07-29,305.991150
1977-07-30,299.734009
1977-07-31,300.651215
1977-08-01,303.278809
1977-08-02,305.169312
1977-08-03,306.479187
1977-08-04,301.675385
1977-08-05,305.757202
1977-08-06,302.943817
1977-08-07,305.397766
1977-08-08,302.525818
1977-08-09,303.935791
1977-08-10,303.030640
1977-08-11,302.590363
1977-08-12,304.756195
1977-08-13,301.118591
1977-08-14,303.030762
1977-08-15,301.886963
1977-08-16,303.864716
1977-08-17,310.334961
1977-08-18,308.457001
1977-08-19,304.496674
1977-08-20,299.757446
1977-08-21,299.750092
1977-08-22,306.070892
1977-08-23,308.788422
1977-08-24,302.846985
1977-08-25,302.170380
1977-08-26,306.018219
1977-08-27,299.173218
1977-08-28,291.832336
1977-08-29,294.318237
1977-08-30,292.417938
1977-08-31,296.144318
1977-09-01,294.985809
1977-09-02,299.770142
1977-09-03,299.941498
1977-09-04,300.211670
1977-09-05,302.013947
1977-09-06,303.964050
1977-09-07,304.157166
1977-09-08,299.481567
1977-09-09,300.119507
1977-09-10,304.154388
1977-09-11,298.195587
1977-09-12,297.097260
1977-09-13,290.277557
1977-09-14,294.508911
1977-09-15,297.303802
1977-09-16,300.714325
1977-09-17,300.585205
1977-09-18,297.334442
1977-09-19,294.773376
1977-09-20,294.903473
1977-09-21,294.216797
1977-09-22,297.726715
1977-09-23,296.772491
1977-09-24,295.070618
1977-09-25,294.814728
1977-09-26,291.949371
1977-09-27,291.337708
1977-09-28,292.892487
1977-09-29,296.326721
1977-09-30,297.879303
1977-10-01,298.834869
1977-10-02,300.052521
1977-10-03,301.641388
1977-10-04,295.076447
1977-10-05,294.080231
1977-10-06,292.062592
1977-10-07,293.588348
1977-10-08,291.307953
1977-10-09,288.776184
1977-10-10,296.338684
1977-10-11,287.473389
1977-10-12,284.140259
1977-10-13,286.354706
1977-10-14,287.766174
1977-10-15,288.481873
1977-10-16,282.282318
1977-10-17,288.290955
1977-10-18,292.129486
1977-10-19,296.978973
1977-10-20,294.214355
1977-10-21,291.059204
1977-10-22,295.190521
1977-10-23,299.411438
1977-10-24,299.200623
1977-10-25,295.923645
1977-10-26,292.900513
1977-10-27,293.497070
1977-10-28,294.954559
1977-10-29,294.855957
1977-10-30,286.552795
1977-10-31,280.709076
1977-11-01,284.325806
1977-11-02,291.490448
1977-11-03,293.491119
1977-11-04,296.147156
1977-11-05,297.839722
1977-11-06,294.327484
1977-11-07,292.736145
1977-11-08,298.015625
1977-11-09,295.676849
1977-11-10,293.623444
1977-11-11,294.289154
1977-11-12,290.385895
1977-11-13,290.588196
1977-11-14,288.050873
1977-11-15,289.448761
1977-11-16,288.435211
1977-11-17,290.317352
1977-11-18,288.417328
1977-11-19,279.161957
1977-11-20,279.554413
1977-11-21,280.593842
1977-11-22,284.097748
1977-11-23,289.034454
1977-11-24,290.464325
1977-11-25,281.431824
1977-11-26,283.171082
1977-11-27,287.691528
1977-11-28,290.822327
1977-11-29,290.725616
1977-11-30,285.107788
1977-12-01,287.047882
1977-12-02,281.005096
1977-12-03,280.678406
1977-12-04,281.715637
1977-12-05,284.105042
1977-12-06,282.638763
1977-12-07,282.877960
1977-12-08,287.716278
1977-12-09,287.296387
1977-12-10,291.560699
1977-12-11,281.065674
1977-12-12,279.528656
1977-12-13,279.784607
1977-12-14,280.213501
1977-12-15,287.176636
1977-12-16,280.117432
1977-12-17,275.279694
1977-12-18,285.908783
1977-12-19,276.565704
1977-12-20,281.903320
1977-12-21,284.549530
1977-12-22,286.939209
1977-12-23,284.353485
1977-12-24,279.554474
1977-12-25,277.918854
1977-12-26,278.441406
1977-12-27,280.322357
1977-12-28,275.904785
1977-12-29,278.235413
1977-12-30,276.562927
1977-12-31,277.073456
1978-01-01,285.318695
1978-01-02,279.002106
1978-01-03,288.928314
1978-01-04,288.735168
1978-01-05,281.152069
1978-01-06,286.739532
1978-01-07,287.653198
1978-01-08,293.033417
1978-01-09,287.916199
1978-01-10,284.902405
1978-01-11,279.926178
1978-01-12,274.804626
1978-01-13,281.539154
1978-01-14,286.599426
1978-01-15,276.038910
1978-01-16,279.747711
1978-01-17,279.078918
1978-01-18,292.641876
1978-01-19,294.865265
1978-01-20,277.950134
1978-01-21,282.199677
1978-01-22,279.755371
1978-01-23,283.024292
1978-01-24,282.608948
1978-01-25,283.001465
1978-01-26,281.083008
1978-01-27,286.405426
1978-01-28,279.626648
1978-01-29,282.103821
1978-01-30,279.586487
1978-01-31,283.849609
1978-02-01,281.012024
1978-02-02,274.361969
1978-02-03,269.092804
1978-02-04,273.116974
1978-02-05,279.145844
1978-02-06,278.741486
1978-02-07,270.426666
1978-02-08,277.832123
1978-02-09,287.621552
1978-02-10,285.188324
1978-02-11,280.380188
1978-02-12,284.988708
1978-02-13,286.609894
1978-02-14,285.895782
1978-02-15,280.458984
1978-02-16,275.834625
1978-02-17,284.308990
1978-02-18,280.958282
1978-02-19,278.443329
1978-02-20,273.693756
1978-02-21,283.815521
1978-02-22,277.521179
1978-02-23,279.617706
1978-02-24,274.675293
1978-02-25,282.148224
1978-02-26,285.877258
1978-02-27,287.331268
1978-02-28,290.298340
1978-03-01,285.352112
1978-03-02,282.971069
1978-03-03,286.672821
1978-03-04,289.797363
1978-03-05,282.639893
1978-03-06,282.790405
1978-03-07,281.664490
1978-03-08,275.791229
1978-03-09,281.177216
1978-03-10,288.328339
1978-03-11,282.074188
1978-03-12,282.736542
1978-03-13,284.767334
1978-03-14,290.777130
1978-03-15,294.601501
1978-03-16,292.391815
1978-03-17,294.071228
1978-03-18,289.021271
1978-03-19,280.696686
1978-03-20,282.828949
1978-03-21,288.042542
1978-03-22,291.265106
1978-03-23,281.308319
1978-03-24,289.411102
1978-03-25,288.820831
1978-03-26,290.661041
1978-03-27,286.693359
1978-03-28,294.611481
1978-03-29,294.115143
1978-03-30,293.936218
1978-03-31,289.156372
1978-04-01,282.660736
1978-04-02,286.952545
1978-04-03,295.539062
1978-04-04,294.943420
1978-04-05,292.554565
1978-04-06,299.269104
1978-04-07,296.991028
1978-04-08,290.099945
1978-04-09,289.227295
1978-04-10,293.167877
1978-04-11,295.114044
1978-04-12,291.334351
1978-04-13,289.667938
1978-04-14,300.661713
1978-04-15,292.679169
1978-04-16,288.773407
1978-04-17,287.650848
1978-04-18,291.635162
1978-04-19,293.914612
1978-04-20,296.944183
1978-04-21,297.192017
1978-04-22,298.988068
1978-04-23,299.613464
1978-04-24,297.078461
1978-04-25,293.151123
1978-04-26,300.039520
1978-04-27,297.201050
1978-04-28,300.661316
1978-04-29,305.278076
1978-04-30,294.237732
1978-05-01,298.014069
1978-05-02,295.298706
1978-05-03,294.006836
1978-05-04,295.302368
1978-05-05,289.832550
1978-05-06,290.402008
1978-05-07,292.267365
1978-05-08,300.670715
1978-05-09,299.090149
1978-05-10,300.422363
1978-05-11,295.015839
1978-05-12,295.101044
1978-05-13,296.876770
1978-05-14,298.043762
1978-05-15,301.638641
1978-05-16,303.109650
1978-05-17,302.481079
1978-05-18,301.546906
1978-05-19,296.940155
1978-05-20,292.524994
1978-05-21,299.030792
1978-05-22,296.526367
1978-05-23,301.812439
1978-05-24,300.631927
1978-05-25,298.071503
1978-05-26,301.557983
1978-05-27,300.584503
1978-05-28,299.664032
1978-05-29,290.615265
1978-05-30,297.980438
1978-05-31,303.818146
1978-06-01,305.352356
1978-06-02,306.421204
1978-06-03,305.245911
1978-06-04,305.628784
1978-06-05,303.774689
1978-06-06,304.327972
1978-06-07,303.498901
1978-06-08,303.753784
1978-06-09,304.535187
1978-06-10,304.208923
1978-06-11,303.174835
1978-06-12,304.081146
1978-06-13,304.216736
1978-06-14,303.552612
1978-06-15,305.450592
1978-06-16,304.040100
1978-06-17,301.578278
1978-06-18,303.786255
1978-06-19,303.777283
1978-06-20,298.328339
1978-06-21,302.757996
1978-06-22,303.432709
1978-06-23,304.247742
1978-06-24,304.070007
1978-06-25,305.799774
1978-06-26,308.999634
1978-06-27,305.767670
1978-06-28,303.506317
1978-06-29,299.788666
1978-06-30,298.999695
1978-07-01,300.180634
1978-07-02,300.701294
1978-07-03,296.413116
1978-07-04,299.061493
1978-07-05,298.989319
1978-07-06,300.060516
1978-07-07,301.249695
1978-07-08,301.663574
1978-07-09,302.877594
1978-07-10,303.925018
1978-07-11,301.188843
1978-07-12,296.622559
1978-07-13,299.818481
1978-07-14,300.966400
1978-07-15,301.844849
1978-07-16,301.249969
1978-07-17,301.577698
1978-07-18,303.448181
1978-07-19,300.845520
1978-07-20,303.012421
1978-07-21,304.590393
1978-07-22,302.507507
1978-07-23,304.605652
1978-07-24,305.665649
1978-07-25,304.584015
1978-07-26,304.940002
1978-07-27,304.239899
1978-07-28,305.205200
1978-07-29,307.883453
1978-07-30,304.569550
1978-07-31,302.721436
1978-08-01,301.177124
1978-08-02,298.076294
1978-08-03,298.364960
1978-08-04,299.648102
1978-08-05,297.775787
1978-08-06,300.281677
1978-08-07,301.697144
1978-08-08,303.795074
1978-08-09,304.005676
1978-08-10,302.427124
1978-08-11,302.407990
1978-08-12,302.045990
1978-08-13,306.521729
1978-08-14,304.957275
1978-08-15,303.066254
1978-08-16,300.587433
1978-08-17,305.761536
1978-08-18,304.225098
1978-08-19,302.654663
1978-08-20,300.681274
1978-08-21,301.735596
1978-08-22,299.822693
1978-08-23,297.462250
1978-08-24,299.497925
1978-08-25,301.565857
1978-08-26,302.260223
1978-08-27,301.826416
1978-08-28,301.474854
1978-08-29,304.602173
1978-08-30,305.196289
1978-08-31,304.201538
1978-09-01,303.080658
1978-09-02,306.091980
1978-09-03,307.277283
1978-09-04,306.010345
1978-09-05,305.309906
1978-09-06,306.184265
1978-09-07,306.462280
1978-09-08,299.080017
1978-09-09,300.792786
1978-09-10,304.194183
1978-09-11,304.077789
1978-09-12,306.079956
1978-09-13,305.384979
1978-09-14,304.763000
1978-09-15,307.027039
1978-09-16,306.599182
1978-09-17,305.669525
1978-09-18,304.610260
1978-09-19,301.038116
1978-09-20,299.496094
1978-09-21,302.188995
1978-09-22,302.175842
1978-09-23,305.207092
1978-09-24,304.588104
1978-09-25,299.119507
1978-09-26,299.879578
1978-09-27,304.912170
1978-09-28,300.523590
1978-09-29,296.949707
1978-09-30,296.159882
1978-10-01,300.534668
1978-10-02,305.857422
1978-10-03,303.871490
1978-10-04,290.769745
1978-10-05,293.213593
1978-10-06,298.744232
1978-10-07,301.588715
1978-10-08,298.251953
1978-10-09,298.546783
1978-10-10,304.168915
1978-10-11,298.897827
1978-10-12,304.663605
1978-10-13,302.616272
1978-10-14,299.499939
1978-10-15,293.071442
1978-10-16,301.474030
